restaurant_name,ratings,price_for_one,cuisine,links,location,delivery_review_no,timings
V Cafe- Meals By PVR,3.4,300,Burger,www.zomato.com/bangalore/v-cafe-meals-by-pvr-koramangala-7th-block-bangalore/order,Nexus,0.0,Timings Not Available
V Cafe- Meals By PVR,3.4,300,Sandwich,www.zomato.com/bangalore/v-cafe-meals-by-pvr-koramangala-7th-block-bangalore/order,Nexus,0.0,Timings Not Available
V Cafe- Meals By PVR,3.4,300,Fast Food,www.zomato.com/bangalore/v-cafe-meals-by-pvr-koramangala-7th-block-bangalore/order,Nexus,0.0,Timings Not Available
The Rice Bowl,4.2,300,Asian,www.zomato.com/bangalore/the-rice-bowl-1-lavelle-road/order,Hotel Southern Star,1145.0,Opens  at 12noon
The Rice Bowl,4.2,300,Chinese,www.zomato.com/bangalore/the-rice-bowl-1-lavelle-road/order,Hotel Southern Star,1145.0,Opens  at 12noon
The Rice Bowl,4.2,300,Sichuan,www.zomato.com/bangalore/the-rice-bowl-1-lavelle-road/order,Hotel Southern Star,1145.0,Opens  at 12noon
The Rice Bowl,4.2,300,Seafood,www.zomato.com/bangalore/the-rice-bowl-1-lavelle-road/order,Hotel Southern Star,1145.0,Opens  at 12noon
The Rice Bowl,4.2,300,Desserts,www.zomato.com/bangalore/the-rice-bowl-1-lavelle-road/order,Hotel Southern Star,1145.0,Opens  at 12noon
The Srirangam Cafe,4.3,300,South Indian,www.zomato.com/bangalore/the-srirangam-cafe-indiranagar-bangalore/order,Indiranagar,46.0,6:30am – 11:45pm 
89 Express Dhaba,3.7,300,North Indian,www.zomato.com/bangalore/89-express-dhaba-rajajinagar-bangalore/order,Rajajinagar,0.0,Timings Not Available
Crepito,3.8,300,Pizza,www.zomato.com/bangalore/crepito-rajajinagar-bangalore/order,Rajajinagar,193.0,Opens  at 11:30am
Crepito,3.8,300,Burger,www.zomato.com/bangalore/crepito-rajajinagar-bangalore/order,Rajajinagar,193.0,Opens  at 11:30am
Crepito,3.8,300,Sandwich,www.zomato.com/bangalore/crepito-rajajinagar-bangalore/order,Rajajinagar,193.0,Opens  at 11:30am
Crepito,3.8,300,Fast Food,www.zomato.com/bangalore/crepito-rajajinagar-bangalore/order,Rajajinagar,193.0,Opens  at 11:30am
Crepito,3.8,300,Chinese,www.zomato.com/bangalore/crepito-rajajinagar-bangalore/order,Rajajinagar,193.0,Opens  at 11:30am
Crepito,3.8,300,Street Food,www.zomato.com/bangalore/crepito-rajajinagar-bangalore/order,Rajajinagar,193.0,Opens  at 11:30am
Crepito,3.8,300,Beverages,www.zomato.com/bangalore/crepito-rajajinagar-bangalore/order,Rajajinagar,193.0,Opens  at 11:30am
Crepito,3.8,300,Desserts,www.zomato.com/bangalore/crepito-rajajinagar-bangalore/order,Rajajinagar,193.0,Opens  at 11:30am
Sea Rock,4.6,300,Mangalorean,www.zomato.com/bangalore/sea-rock-seshadripuram/order,Seshadripuram,823.0,"11:30am – 3:30pm, 6:30pm – 11:30pm "
Sea Rock,4.6,300,Mughlai,www.zomato.com/bangalore/sea-rock-seshadripuram/order,Seshadripuram,823.0,"11:30am – 3:30pm, 6:30pm – 11:30pm "
Sea Rock,4.6,300,Chinese,www.zomato.com/bangalore/sea-rock-seshadripuram/order,Seshadripuram,823.0,"11:30am – 3:30pm, 6:30pm – 11:30pm "
Sea Rock,4.6,300,Seafood,www.zomato.com/bangalore/sea-rock-seshadripuram/order,Seshadripuram,823.0,"11:30am – 3:30pm, 6:30pm – 11:30pm "
Sea Rock,4.6,300,Biryani,www.zomato.com/bangalore/sea-rock-seshadripuram/order,Seshadripuram,823.0,"11:30am – 3:30pm, 6:30pm – 11:30pm "
Sea Rock,4.6,300,Desserts,www.zomato.com/bangalore/sea-rock-seshadripuram/order,Seshadripuram,823.0,"11:30am – 3:30pm, 6:30pm – 11:30pm "
Treat,4.3,300,North Indian,www.zomato.com/bangalore/treat-indiranagar/order,Indiranagar,584.0,Opens  at 12noon
Treat,4.3,300,Kebab,www.zomato.com/bangalore/treat-indiranagar/order,Indiranagar,584.0,Opens  at 12noon
Treat,4.3,300,Rolls,www.zomato.com/bangalore/treat-indiranagar/order,Indiranagar,584.0,Opens  at 12noon
Treat,4.3,300,Mughlai,www.zomato.com/bangalore/treat-indiranagar/order,Indiranagar,584.0,Opens  at 12noon
Treat,4.3,300,Biryani,www.zomato.com/bangalore/treat-indiranagar/order,Indiranagar,584.0,Opens  at 12noon
Treat,4.3,300,Desserts,www.zomato.com/bangalore/treat-indiranagar/order,Indiranagar,584.0,Opens  at 12noon
Treat,4.3,300,Beverages,www.zomato.com/bangalore/treat-indiranagar/order,Indiranagar,584.0,Opens  at 12noon
Nammura Naati Mane,4.2,300,South Indian,www.zomato.com/bangalore/nammura-naati-mane-sanjay-nagar-bangalore/order,Sanjay Nagar,18.0,24 Hours 
Nammura Naati Mane,4.2,300,Biryani,www.zomato.com/bangalore/nammura-naati-mane-sanjay-nagar-bangalore/order,Sanjay Nagar,18.0,24 Hours 
Backyard Burgers And Grill,4.0,300,Burger,www.zomato.com/bangalore/backyard-burgers-and-grill-indiranagar-bangalore/order,Indiranagar,177.0,"12midnight – 3am, 11am – 12midnight "
Backyard Burgers And Grill,4.0,300,American,www.zomato.com/bangalore/backyard-burgers-and-grill-indiranagar-bangalore/order,Indiranagar,177.0,"12midnight – 3am, 11am – 12midnight "
Backyard Burgers And Grill,4.0,300,Wraps,www.zomato.com/bangalore/backyard-burgers-and-grill-indiranagar-bangalore/order,Indiranagar,177.0,"12midnight – 3am, 11am – 12midnight "
Backyard Burgers And Grill,4.0,300,Fast Food,www.zomato.com/bangalore/backyard-burgers-and-grill-indiranagar-bangalore/order,Indiranagar,177.0,"12midnight – 3am, 11am – 12midnight "
Backyard Burgers And Grill,4.0,300,Salad,www.zomato.com/bangalore/backyard-burgers-and-grill-indiranagar-bangalore/order,Indiranagar,177.0,"12midnight – 3am, 11am – 12midnight "
Aamchi Dilli,4.2,300,North Indian,www.zomato.com/bangalore/aamchi-dilli-jayanagar-bangalore/order,Jayanagar,60.0,Opens  at 11:30am
Aamchi Dilli,4.2,300,Street Food,www.zomato.com/bangalore/aamchi-dilli-jayanagar-bangalore/order,Jayanagar,60.0,Opens  at 11:30am
Aamchi Dilli,4.2,300,Desserts,www.zomato.com/bangalore/aamchi-dilli-jayanagar-bangalore/order,Jayanagar,60.0,Opens  at 11:30am
Bowl 99,3.4,250,North Indian,www.zomato.com/bangalore/bowl-99-btm-bangalore/order,BTM,0.0,Timings Not Available
Bowl 99,3.4,250,South Indian,www.zomato.com/bangalore/bowl-99-btm-bangalore/order,BTM,0.0,Timings Not Available
Karnataka Chicken Biryani Point,3.2,250,Biryani,www.zomato.com/bangalore/karnataka-chicken-biryani-point-basaveshwara-nagar-bangalore/order,Basaveshwara Nagar,4.0,11:30am – 11:45pm 
Karnataka Chicken Biryani Point,3.2,250,Kebab,www.zomato.com/bangalore/karnataka-chicken-biryani-point-basaveshwara-nagar-bangalore/order,Basaveshwara Nagar,4.0,11:30am – 11:45pm 
Karnataka Chicken Biryani Point,3.2,250,Chinese,www.zomato.com/bangalore/karnataka-chicken-biryani-point-basaveshwara-nagar-bangalore/order,Basaveshwara Nagar,4.0,11:30am – 11:45pm 
Karnataka Chicken Biryani Point,3.2,250,South Indian,www.zomato.com/bangalore/karnataka-chicken-biryani-point-basaveshwara-nagar-bangalore/order,Basaveshwara Nagar,4.0,11:30am – 11:45pm 
Karnataka Chicken Biryani Point,3.2,250,Sichuan,www.zomato.com/bangalore/karnataka-chicken-biryani-point-basaveshwara-nagar-bangalore/order,Basaveshwara Nagar,4.0,11:30am – 11:45pm 
Iyer Mess,4.1,250,South Indian,www.zomato.com/bangalore/iyer-mess-malleshwaram/order,Malleshwaram,374.0,Opens  at 11:30am
Momos Mia,4.0,250,Momos,www.zomato.com/bangalore/momos-mia-rt-nagar-bangalore/order,RT Nagar,0.0,Opens  at 5pm
Udupi Sagar,3.9,250,South Indian,www.zomato.com/bangalore/udupi-sagar-city-market-bangalore/order,City Market,5.0,Opens  at 7am
Udupi Sagar,3.9,250,North Indian,www.zomato.com/bangalore/udupi-sagar-city-market-bangalore/order,City Market,5.0,Opens  at 7am
Udupi Sagar,3.9,250,Chinese,www.zomato.com/bangalore/udupi-sagar-city-market-bangalore/order,City Market,5.0,Opens  at 7am
Udupi Sagar,3.9,250,Juices,www.zomato.com/bangalore/udupi-sagar-city-market-bangalore/order,City Market,5.0,Opens  at 7am
Udupi Sagar,3.9,250,Beverages,www.zomato.com/bangalore/udupi-sagar-city-market-bangalore/order,City Market,5.0,Opens  at 7am
Udupi Sagar,3.9,250,Shake,www.zomato.com/bangalore/udupi-sagar-city-market-bangalore/order,City Market,5.0,Opens  at 7am
Yak Kitchen,4.3,250,Tibetan,www.zomato.com/bangalore/yak-kitchen-1-brigade-road-bangalore/order,Brigade Road,209.0,Opens  at 12noon
Yak Kitchen,4.3,250,Chinese,www.zomato.com/bangalore/yak-kitchen-1-brigade-road-bangalore/order,Brigade Road,209.0,Opens  at 12noon
Yak Kitchen,4.3,250,Sushi,www.zomato.com/bangalore/yak-kitchen-1-brigade-road-bangalore/order,Brigade Road,209.0,Opens  at 12noon
Yak Kitchen,4.3,250,Beverages,www.zomato.com/bangalore/yak-kitchen-1-brigade-road-bangalore/order,Brigade Road,209.0,Opens  at 12noon
Chef Art Pizza,3.6,250,Pizza,www.zomato.com/bangalore/chef-art-pizza-1-btm-bangalore/order,BTM,0.0,6am – 12midnight 
Burger & Pizza Junction,3.2,250,Burger,www.zomato.com/bangalore/burger-pizza-junction-rajajinagar-bangalore/order,Rajajinagar,0.0,Timings Not Available
Burger & Pizza Junction,3.2,250,Sandwich,www.zomato.com/bangalore/burger-pizza-junction-rajajinagar-bangalore/order,Rajajinagar,0.0,Timings Not Available
Burger & Pizza Junction,3.2,250,Fast Food,www.zomato.com/bangalore/burger-pizza-junction-rajajinagar-bangalore/order,Rajajinagar,0.0,Timings Not Available
Burger & Pizza Junction,3.2,250,Street Food,www.zomato.com/bangalore/burger-pizza-junction-rajajinagar-bangalore/order,Rajajinagar,0.0,Timings Not Available
The Lassi Park,4.0,250,Beverages,www.zomato.com/bangalore/the-lassi-park-jayanagar-bangalore/order,Jayanagar,207.0,11:45am – 11:45pm 
The Lassi Park,4.0,250,Ice Cream,www.zomato.com/bangalore/the-lassi-park-jayanagar-bangalore/order,Jayanagar,207.0,11:45am – 11:45pm 
The Lassi Park,4.0,250,Desserts,www.zomato.com/bangalore/the-lassi-park-jayanagar-bangalore/order,Jayanagar,207.0,11:45am – 11:45pm 
Bangarpet Chats,4.1,250,Street Food,www.zomato.com/bangalore/bangarpet-chats-btm-bangalore/order,BTM,0.0,Opens  at 3pm
Orange Bake And Juice,4.2,250,Bakery,www.zomato.com/bangalore/orange-bake-and-juice-btm-bangalore/order,BTM,0.0,Opens  at 9am
Orange Bake And Juice,4.2,250,Desserts,www.zomato.com/bangalore/orange-bake-and-juice-btm-bangalore/order,BTM,0.0,Opens  at 9am
Naati Cafe,4.2,250,Biryani,www.zomato.com/bangalore/naati-cafe-1-koramangala-7th-block-bangalore/order,Koramangala 7th Block,86.0,"12noon – 4:30pm, 7pm – 11:30pm "
Naati Cafe,4.2,250,South Indian,www.zomato.com/bangalore/naati-cafe-1-koramangala-7th-block-bangalore/order,Koramangala 7th Block,86.0,"12noon – 4:30pm, 7pm – 11:30pm "
Sreeraj Lassi Bar - Since 1973,4.3,100,Beverages,www.zomato.com/bangalore/sreeraj-lassi-bar-since-1973-hbr-layout-bangalore/order,HBR Layout,0.0,Timings Not Available
Sreeraj Lassi Bar - Since 1973,4.3,100,Shake,www.zomato.com/bangalore/sreeraj-lassi-bar-since-1973-hbr-layout-bangalore/order,HBR Layout,0.0,Timings Not Available
Swathi Greenland,4.2,100,Andhra,www.zomato.com/bangalore/swathi-greenland-vijay-nagar/order,Vijay Nagar,156.0,Opens  at 11:30am
Swathi Greenland,4.2,100,North Indian,www.zomato.com/bangalore/swathi-greenland-vijay-nagar/order,Vijay Nagar,156.0,Opens  at 11:30am
Swathi Greenland,4.2,100,Chinese,www.zomato.com/bangalore/swathi-greenland-vijay-nagar/order,Vijay Nagar,156.0,Opens  at 11:30am
Swathi Greenland,4.2,100,Asian,www.zomato.com/bangalore/swathi-greenland-vijay-nagar/order,Vijay Nagar,156.0,Opens  at 11:30am
Swathi Greenland,4.2,100,Mughlai,www.zomato.com/bangalore/swathi-greenland-vijay-nagar/order,Vijay Nagar,156.0,Opens  at 11:30am
Swathi Greenland,4.2,100,Biryani,www.zomato.com/bangalore/swathi-greenland-vijay-nagar/order,Vijay Nagar,156.0,Opens  at 11:30am
Food Junction Restaurant,3.9,100,North Indian,www.zomato.com/bangalore/food-junction-restaurant-hosur-road-bangalore/order,Hosur Road,54.0,Opens  at 9am
Food Junction Restaurant,3.9,100,Chinese,www.zomato.com/bangalore/food-junction-restaurant-hosur-road-bangalore/order,Hosur Road,54.0,Opens  at 9am
Food Junction Restaurant,3.9,100,Mughlai,www.zomato.com/bangalore/food-junction-restaurant-hosur-road-bangalore/order,Hosur Road,54.0,Opens  at 9am
Food Junction Restaurant,3.9,100,Biryani,www.zomato.com/bangalore/food-junction-restaurant-hosur-road-bangalore/order,Hosur Road,54.0,Opens  at 9am
Food Junction Restaurant,3.9,100,Rolls,www.zomato.com/bangalore/food-junction-restaurant-hosur-road-bangalore/order,Hosur Road,54.0,Opens  at 9am
Food Junction Restaurant,3.9,100,Seafood,www.zomato.com/bangalore/food-junction-restaurant-hosur-road-bangalore/order,Hosur Road,54.0,Opens  at 9am
Food Junction Restaurant,3.9,100,Beverages,www.zomato.com/bangalore/food-junction-restaurant-hosur-road-bangalore/order,Hosur Road,54.0,Opens  at 9am
Food Junction Restaurant,3.9,100,Shake,www.zomato.com/bangalore/food-junction-restaurant-hosur-road-bangalore/order,Hosur Road,54.0,Opens  at 9am
Thanco's Natural Ice Cream,4.3,100,Ice Cream,www.zomato.com/bangalore/thancos-natural-ice-cream-btm-bangalore/order,BTM,51.0,Opens  at 11am
Thanco's Natural Ice Cream,4.3,100,Desserts,www.zomato.com/bangalore/thancos-natural-ice-cream-btm-bangalore/order,BTM,51.0,Opens  at 11am
Thanco's Natural Ice Cream,4.3,100,Beverages,www.zomato.com/bangalore/thancos-natural-ice-cream-btm-bangalore/order,BTM,51.0,Opens  at 11am
Veena Stores Since 1977,4.5,100,South Indian,www.zomato.com/bangalore/veena-stores-since-1977-malleshwaram-bangalore/order,Malleshwaram,45.0,Opens  at 7am
Cookie Man,4.4,100,Desserts,www.zomato.com/bangalore/cookie-man-brigade-road/order,Garuda Mall,2.0,Opens  at 10am
Cookie Man,4.4,100,Bakery,www.zomato.com/bangalore/cookie-man-brigade-road/order,Garuda Mall,2.0,Opens  at 10am
Lucky Chan - Dimsum & Sushi Parlour,4.2,100,Japanese,www.zomato.com/bangalore/lucky-chan-dimsum-sushi-parlour-indiranagar-bangalore/order,Indiranagar,1814.0,12noon – 12midnight 
Lucky Chan - Dimsum & Sushi Parlour,4.2,100,Chinese,www.zomato.com/bangalore/lucky-chan-dimsum-sushi-parlour-indiranagar-bangalore/order,Indiranagar,1814.0,12noon – 12midnight 
Lucky Chan - Dimsum & Sushi Parlour,4.2,100,Beverages,www.zomato.com/bangalore/lucky-chan-dimsum-sushi-parlour-indiranagar-bangalore/order,Indiranagar,1814.0,12noon – 12midnight 
Lucky Chan - Dimsum & Sushi Parlour,4.2,100,Desserts,www.zomato.com/bangalore/lucky-chan-dimsum-sushi-parlour-indiranagar-bangalore/order,Indiranagar,1814.0,12noon – 12midnight 
Beijing Hut,3.8,100,Chinese,www.zomato.com/bangalore/beijing-hut-rt-nagar-bangalore/order,RT Nagar,0.0,Timings Not Available
Beijing Hut,3.8,100,Seafood,www.zomato.com/bangalore/beijing-hut-rt-nagar-bangalore/order,RT Nagar,0.0,Timings Not Available
Beijing Hut,3.8,100,Asian,www.zomato.com/bangalore/beijing-hut-rt-nagar-bangalore/order,RT Nagar,0.0,Timings Not Available
Gowdru Military Hotel,4.0,100,South Indian,www.zomato.com/bangalore/gowdru-military-hotel-jayanagar-bangalore/order,Jayanagar,0.0,Opens  at 7am
Gowdru Military Hotel,4.0,100,Biryani,www.zomato.com/bangalore/gowdru-military-hotel-jayanagar-bangalore/order,Jayanagar,0.0,Opens  at 7am
Machaa Singh,4.0,100,North Indian,www.zomato.com/bangalore/machaa-singh-jeevan-bhima-nagar-bangalore/order,Jeevan Bhima Nagar,0.0,Timings Not Available
Machaa Singh,4.0,100,Kebab,www.zomato.com/bangalore/machaa-singh-jeevan-bhima-nagar-bangalore/order,Jeevan Bhima Nagar,0.0,Timings Not Available
Namma Biryani,4.1,100,Biryani,www.zomato.com/bangalore/namma-biryani-banashankari/order,Banashankari,26.0,Opens  at 12noon
Namma Biryani,4.1,100,Chinese,www.zomato.com/bangalore/namma-biryani-banashankari/order,Banashankari,26.0,Opens  at 12noon
Namma Biryani,4.1,100,North Indian,www.zomato.com/bangalore/namma-biryani-banashankari/order,Banashankari,26.0,Opens  at 12noon
Namma Biryani,4.1,100,Juices,www.zomato.com/bangalore/namma-biryani-banashankari/order,Banashankari,26.0,Opens  at 12noon
Hotel Tom's Restaurant,4.4,100,Mangalorean,www.zomato.com/bangalore/hotel-toms-restaurant-brigade-road-bangalore/order,Brigade Road,853.0,Opens  at 11am
Hotel Tom's Restaurant,4.4,100,North Indian,www.zomato.com/bangalore/hotel-toms-restaurant-brigade-road-bangalore/order,Brigade Road,853.0,Opens  at 11am
Hotel Tom's Restaurant,4.4,100,Seafood,www.zomato.com/bangalore/hotel-toms-restaurant-brigade-road-bangalore/order,Brigade Road,853.0,Opens  at 11am
Hotel Tom's Restaurant,4.4,100,Chinese,www.zomato.com/bangalore/hotel-toms-restaurant-brigade-road-bangalore/order,Brigade Road,853.0,Opens  at 11am
Hotel Tom's Restaurant,4.4,100,Biryani,www.zomato.com/bangalore/hotel-toms-restaurant-brigade-road-bangalore/order,Brigade Road,853.0,Opens  at 11am
Tera Bites,4.1,150,Ice Cream,www.zomato.com/bangalore/tera-bites-koramangala-5th-block-bangalore/order,Koramangala 5th Block,5.0,12noon – 12midnight 
Tera Bites,4.1,150,Desserts,www.zomato.com/bangalore/tera-bites-koramangala-5th-block-bangalore/order,Koramangala 5th Block,5.0,12noon – 12midnight 
Donne Biryani Kote,3.6,150,Biryani,www.zomato.com/bangalore/donne-biryani-kote-koramangala-2nd-block-bangalore/order,Koramangala 2nd Block,4.0,"12midnight – 1am, 11:30am – 12midnight "
Donne Biryani Kote,3.6,150,South Indian,www.zomato.com/bangalore/donne-biryani-kote-koramangala-2nd-block-bangalore/order,Koramangala 2nd Block,4.0,"12midnight – 1am, 11:30am – 12midnight "
Hotel New Panchavati,3.9,150,North Indian,www.zomato.com/bangalore/hotel-new-panchavati-vijay-nagar/order,Vijay Nagar,82.0,Opens  at 12midnight
Hotel New Panchavati,3.9,150,Chinese,www.zomato.com/bangalore/hotel-new-panchavati-vijay-nagar/order,Vijay Nagar,82.0,Opens  at 12midnight
Hotel New Panchavati,3.9,150,Biryani,www.zomato.com/bangalore/hotel-new-panchavati-vijay-nagar/order,Vijay Nagar,82.0,Opens  at 12midnight
Hotel New Panchavati,3.9,150,Mughlai,www.zomato.com/bangalore/hotel-new-panchavati-vijay-nagar/order,Vijay Nagar,82.0,Opens  at 12midnight
Hotel New Panchavati,3.9,150,Seafood,www.zomato.com/bangalore/hotel-new-panchavati-vijay-nagar/order,Vijay Nagar,82.0,Opens  at 12midnight
Thalassery Restaurant,3.8,150,Kerala,www.zomato.com/bangalore/thalassery-restaurant-airport-road-bangalore/order,Old Airport Road,0.0,Opens  at 8am
Thalassery Restaurant,3.8,150,South Indian,www.zomato.com/bangalore/thalassery-restaurant-airport-road-bangalore/order,Old Airport Road,0.0,Opens  at 8am
Cake Of The Day,3.9,150,Bakery,www.zomato.com/bangalore/cake-of-the-day-1-banashankari-bangalore/order,Banashankari,0.0,"12midnight – 2am, 11am – 11:45pm "
Cake Of The Day,3.9,150,Fast Food,www.zomato.com/bangalore/cake-of-the-day-1-banashankari-bangalore/order,Banashankari,0.0,"12midnight – 2am, 11am – 11:45pm "
Cake Of The Day,3.9,150,Beverages,www.zomato.com/bangalore/cake-of-the-day-1-banashankari-bangalore/order,Banashankari,0.0,"12midnight – 2am, 11am – 11:45pm "
Uncle Peter's Pancakes & Cafe,3.9,150,Pancake,www.zomato.com/bangalore/uncle-peters-pancakes-cafe-koramangala-5th-block-bangalore/order,Koramangala 5th Block,30.0,10am – 12midnight 
Andhra Meal Co,2.8,150,Andhra,www.zomato.com/bangalore/andhra-meal-co-btm-bangalore/order,BTM,0.0,"12midnight – 1am, 12noon – 4pm, 7pm – 12midnight "
J K Coastal Curry,4.2,150,Seafood,www.zomato.com/bangalore/j-k-coastal-curry-basavanagudi-bangalore/order,Basavanagudi,5.0,Opens  at 11:30am
J K Coastal Curry,4.2,150,Chinese,www.zomato.com/bangalore/j-k-coastal-curry-basavanagudi-bangalore/order,Basavanagudi,5.0,Opens  at 11:30am
J K Coastal Curry,4.2,150,North Indian,www.zomato.com/bangalore/j-k-coastal-curry-basavanagudi-bangalore/order,Basavanagudi,5.0,Opens  at 11:30am
J K Coastal Curry,4.2,150,Ice Cream,www.zomato.com/bangalore/j-k-coastal-curry-basavanagudi-bangalore/order,Basavanagudi,5.0,Opens  at 11:30am
J K Coastal Curry,4.2,150,Shake,www.zomato.com/bangalore/j-k-coastal-curry-basavanagudi-bangalore/order,Basavanagudi,5.0,Opens  at 11:30am
J K Coastal Curry,4.2,150,Beverages,www.zomato.com/bangalore/j-k-coastal-curry-basavanagudi-bangalore/order,Basavanagudi,5.0,Opens  at 11:30am
Skyline Pizza & Burger Cafe,3.3,150,Fast Food,www.zomato.com/bangalore/skyline-pizza-burger-cafe-rajajinagar-bangalore/order,Rajajinagar,0.0,Timings Not Available
Skyline Pizza & Burger Cafe,3.3,150,Pizza,www.zomato.com/bangalore/skyline-pizza-burger-cafe-rajajinagar-bangalore/order,Rajajinagar,0.0,Timings Not Available
Skyline Pizza & Burger Cafe,3.3,150,Burger,www.zomato.com/bangalore/skyline-pizza-burger-cafe-rajajinagar-bangalore/order,Rajajinagar,0.0,Timings Not Available
Momo Rice Noodles,3.7,150,Momos,www.zomato.com/bangalore/momo-rice-noodles-btm-bangalore/order,BTM,19.0,Opens  at 11am
Momo Rice Noodles,3.7,150,Chinese,www.zomato.com/bangalore/momo-rice-noodles-btm-bangalore/order,BTM,19.0,Opens  at 11am
